,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,movie id,movie title,release date,video release date,IMDb URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Summary,Cast,Director,Rating,Runtime,No. of ratings,YT-Trailer ID
1644,1644,1644,1644,1645,"Butcher Boy, The (1998)",01-Jan-98,,http://us.imdb.com/M/title-exact?imdb-title-118804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
1645,1645,1645,1645,1646,Men With Guns (1997),06-Mar-98,,https://www.imdb.com/title/tt0119657/,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Humberto Fuentes is a wealthy doctor whose wife has recently died. In spite of the advice of his children, he takes a trip to visit his former students who now work in impoverished villages. His trip soon becomes a quest, politically awakening him when he finds out that one of his students was killed by the army. —Anonymous",Federico Luppi|Damián Delgado|Dan Rivera González|Tania Cruz|Damián Alcázar,John Sayles,7.6,127.0,2.7K,
1646,1646,1646,1646,1647,Hana-bi (1997),20-Mar-98,,http://us.imdb.com/Title?Hana-bi+(1997),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
1647,1647,1647,1647,1648,"Niagara, Niagara (1997)",20-Mar-98,,https://www.imdb.com/title/tt0119780/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"""Niagra, Niagra"" begins quietly in a drugstore in Poughkeepsie, where Marcie, the film's disarming heroine, likes to shoplift. She literally crashes into Seth, a quiet outsider, also on a shoplifting spree. Marcie invites Seth to accompany her to Canada to find a black hairstyling head. They set off in Seth's beat-up station wagon, destined for a toy store in Toronto. While on the road, Marcie confides to Seth that she has Tourette's syndrome, necessitating a series of detours to liquor stories and pharmacies along the roads of upstate New York. —Anonymous",Robin Tunney|Henry Thomas|Michael Parks|Stephen Lang|John MacKay,Bob Gosse,6.9,93.0,1.6K,
1648,1648,1648,1648,1649,"Big One, The (1997)",27-Mar-98,,https://www.imdb.com/title/tt0124295/,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Our intrepid defender of the working man, Michael Moore, documents his 1996 ""Downsize This!"" book tour across the USA. Shot on-the-cheap with a video camera, we once again watch our hero interview the working man at yet another plant closing, while also trying to get past corporate security guards to interview the millionaire CEOs. —Tim G. <kas@interlog.com>",Michael Moore|Elaine Bly|Dan Burns|Chip Carter|Bill Clinton,Michael Moore,7.0,91.0,7.9K,
1649,1649,1649,1649,1650,"Butcher Boy, The (1998)",01-Jan-98,,http://us.imdb.com/M/title-exact?imdb-title-118804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
1650,1650,1650,1650,1651,"Spanish Prisoner, The (1997)",27-Mar-98,,https://www.imdb.com/title/tt0120176/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Joe Ross has developed a process that will make his company a fortune. It will also make whoever has it a fortune, so the details are kept secret and secure. However, the executives at the company seem reluctant to commit to bonuses or royalties for Ross, so he starts looking at his options. He also has a new friend, the wealthy Jimmy Dell, and he is happy to give him advice on the matter. —grantss",Campbell Scott|Ricky Jay|Rebecca Pidgeon|Richard L. Friedman|Ben Gazzara,David Mamet,7.2,110.0,24K,
1651,1651,1651,1651,1652,Temptress Moon (Feng Yue) (1996),13-Jun-97,,https://www.imdb.com/title/tt0116295/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Not far from Shanghai, in a country town stands the palatial home of the Pang family. Old Master Pang is an addict who brings up his beautiful daughter Ruyi on opium smoke. Her older brother, Zhengda, is addicted as well, and then paralysed and effectively brain-dead. Zhongliang, Zhengda's brother-in-law, is a successful gigolo in Shanghai who seduces older married women and then blackmails them. When Older Master Pang dies, the clan elders make Ruyi take over the role as the head of the household. Zhongliang returns to the Pang family on the death of Old Master Pang, re-encounters Ruyi, and they are secretly attracted to each other. Wanting to seem sophisticated, she succumbs to Zhongliang's attempts to seduce her. But then an emotional maelstrom follows - for the angry, jealous and sexually frustrated sister (Zhengda's wife) is also part of the picture. —L.H. Wong <as9401k56@ntuvax.ntu.ac.sg>",Leslie Cheung|Gong Li|Kevin Lin|Saifei He|Shih Chang,Kaige Chen,6.7,130.0,1.8K,
1652,1652,1652,1652,1653,Entertaining Angels: The Dorothy Day Story (1996),27-Sep-96,,https://www.imdb.com/title/tt0116212/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Chronicles the life of Dorothy Day who dedicated herself in service to her socialist beliefs and her adopted faith of Catholicism. The movement she created continues to thrive to this day, with more than 200 communities across the United States and another 28 communities abroad. The title of the movie is taken from a phrase which means to treat all guests, whether they be kings or peasants, like they were visiting angels. —mahajanssen",Moira Kelly|Martin Sheen|Lenny von Dohlen|Melinda Dillon|Paul Lieber,Michael Ray Rhodes,6.2,110.0,480,
1653,1653,1653,1653,1654,Chairman of the Board (1998),01-Jan-98,,https://www.imdb.com/title/tt0118836/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Surfer and inventor Edison (Scott ""Carrot Top"" Thompson) is chosen by his roommates to raise rent with his outrageous (and absurd) inventions. There's no luck in job interviews until he meets billionaire Armand McMillan (Jack Warden), who likes him, and leaves his company after his death to Edison. Edison has a lot of success with his inventions while the company's competitors do all they can to destroy him.",Scott 'Carrot Top' Thompson|Courtney Thorne-Smith|Larry Miller|Raquel Welch|Mystro Clark,Alex Zamm,2.3,95.0,6.2K,
1654,1654,1654,1654,1655,"Favor, The (1994)",01-Jan-94,,"http://us.imdb.com/M/title-exact?Favor,%20The%20(1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,
1655,1655,1655,1655,1656,Little City (1998),20-Feb-98,,https://www.imdb.com/title/tt0536773/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Del and Charlie pose as a gay couple so as to get cheaper health insurance. Things get difficult when they are invited to a gay party and Del meets a beautiful woman. Richard wants to get on a jury but is having trouble getting selected.,Lea Thompson|Eric Lutes|Malcolm Gets|Amy Pietz|Andy Lauer,Ted Wass,5.8,22.0,40,
1656,1656,1656,1656,1657,Target (1995),28-Feb-96,,https://www.imdb.com/title/tt0114618/,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A cynical woman (Champa) leads exploited workers in a revolt against a cruel landowner (Mohan Agashe) in India,Mohan Agashe|Barun Chakraborty|Champa|Gyanesh Mukherjee|Om Puri,Sandip Ray,7.7,122.0,78,
1657,1657,1657,1657,1658,"Substance of Fire, The (1996)",06-Dec-96,,https://www.imdb.com/title/tt0117773/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Isaac Geldhart is a Holocaust survivor who, overcome by grief at the recent death of his wife, seems determined to run his publishing firm into the ground by printing books that have no hope of financial success. His son Aaron, who also works at the company, grows frustrated with Isaac's emotional decline and attempts to take over the firm. The resulting crisis involves Isaac's other two children, his daughter Sarah and his dying son Martin. —Jesse Garon <grifter@primenet.com>",Tony Goldwyn|Benjamin Ungar|Timothy Hutton|Tom McDermott|Sarah Jessica Parker,Daniel J. Sullivan,5.9,97.0,645,
1658,1658,1658,1658,1659,Getting Away With Murder (1996),12-Apr-96,,https://www.imdb.com/title/tt0116405/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"When the very moralistic college ethics instructor (Aykroyd) finds himself living next door to an accused German death camp commander (Lemmon), he takes it upon himself to rid the world of this man. And even though he manages to kill him, he does it so cleanly that no one accuses him and it isn't until he guiltily marries the German's daughter (Tomlin) that he discovers the truth about the man... —BOB STEBBINS <stebinsbob@aol.com>",Dan Aykroyd|Lily Tomlin|Jack Lemmon|Bonnie Hunt|Brian Kerwin,Harvey Miller,4.7,91.0,1.4K,
1659,1659,1659,1659,1660,Small Faces (1995),09-Aug-96,,https://www.imdb.com/title/tt0114474/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Three teenage brothers, gang-member Bobby, troubled mama's boy Alan and self-assured prankster Lex, reside in a downtrodden section of Glasgow, Scotland, circa 1968. But while Bobby and Alan are beginning to experience the power of raging hormones, the story focuses on Lex, who begins a downward spiral after he accidentally shoots the leader of a rival gang. Lex's cockiness and immaturity unfortunately prevent him from understanding the effect his subsequent crimes will have on both himself, and on those around him. —Ary Luiz Dalazen Jr. <ajr@fortalnet.com.br>",Iain Robertson|Joe McFadden|Steven Duffy|Laura Fraser|Garry Sweeney,Gillies MacKinnon,7.0,108.0,1.5K,
1660,1660,1660,1660,1661,"New Age, The (1994)",01-Jan-94,,https://www.imdb.com/title/tt0110649/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"A 'grown-up' film about adult relationships, and the vapidness of new ageism. Peter and Katherine Witner are well-off, SoCal yuppies. They're intelligent, and have great jobs but no centre - no real foundation which gives messaging to their lives - just very hedonistic, and emotionally immature. When they both lose their jobs, they begin to have sex with various partners. As a solution to their situation; they decide to start a business, together, and in order to find meaning to their empty lives, they turn to various new age gurus, and other such groups. Eventually, they emotionally hit rock bottom, and must make some hard decisions. —Reid Gagle",Peter Weller|Judy Davis|Patrick Bauchau|Rachel Rosenthal|Adam West,Michael Tolkin,5.7,112.0,1.1K,
1661,1661,1661,1661,1662,Rough Magic (1995),30-May-97,,https://www.imdb.com/title/tt0114303/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Set in the 1950s, Rough Magic tells the story of what happens when a pretty apprentice magician goes to Mexico to escape her fiancé, a wealthy politician, and to find a Mayan shaman who will teach her ancient principles of magic. She is being trailed by a detective hired by her fiancé. He's a former photojournalist traumatized by what he saw in Hiroshima. The photojournalist joins her in the search for the Mayan shaman, and falls in love with her; the feeling is not reciprocated. When she finds the shaman, she drinks a potion which empowers her to do magic. The potion has life-changing effects on her and her relationship with her companion. They have strange experiences which are brought about by magic. —<Lisane7@aol.com>",Bridget Fonda|Russell Crowe|Jim Broadbent|D.W. Moffett|Kenneth Mars,Clare Peploe,5.5,105.0,1.9K,
1662,1662,1662,1662,1663,Nothing Personal (1995),30-Apr-97,,https://www.imdb.com/title/tt0114007/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"A raw depiction of the Belfast, Northern Ireland ""troubles"" as savage tribal warfare. Set shortly after the 1975 cease fire, this movie focuses on the tribulations of Kenny (James Frain), Protestant leader of a group of Shankill Road Loyalists, and his one-time friend Liam (John Lynch), a Catholic. —Dawn M. Barclift",Ian Hart|John Lynch|James Frain|Michael Gambon|Gary Lydon,Thaddeus O'Sullivan,6.9,85.0,494,
1663,1663,1663,1663,1664,8 Heads in a Duffel Bag (1997),18-Apr-97,,https://www.imdb.com/title/tt0118541/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"This is a very black comedy. A mob courier is hired to transport the heads of eight murder victims to a mob boss. However, the duffel bag gets mixed up with the bag of a college student who is off on a vacation in Mexico with his girlfriend and her parents. However, the mother is a recovering alcoholic whom everyone believes is delusional when she claims to have found heads. —John Sacksteder <jsackste@bellsouth.net>",Joe Pesci|Andy Comeau|Kristy Swanson|George Hamilton|Dyan Cannon,Tom Schulman,5.4,95.0,10K,
1664,1664,1664,1664,1665,"Brother's Kiss, A (1997)",25-Apr-97,,https://www.imdb.com/title/tt0118783/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Two brothers, Lex and younger Mick, are living in Harlem. Mick is a policeman, and Lex, who spent youth years in reformatory because of injustice after he confronted the cop who tried to sodomize Mick on the street, is living with his wife Debbie trying to make ends meet and failing. One day Lex calls Mick - he has a problem... —Anonymous",Nick Chinlund|Michael Raynor|Justin Pierce|Joshua Danowsky|Cathy Moriarty,Seth Zvi Rosenfeld,6.0,92.0,367,
1665,1665,1665,1665,1666,Ripe (1996),02-May-97,,https://www.imdb.com/title/tt0117482/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"When their abusive parents are killed in a car crash, twin sisters Rosie and Violet vow to run away to Kentucky in search of a better life. While on the road, the girls meet up with Pete, a drifter working as a grounds keeper on a derelict army base, who takes them in. While Violet falls for him, Rosie becomes increasingly angry and hostile, and the sisters' childhood bond is eventually destroyed forever. —Babydoll xxx",Monica Keena|Daisy Eagan|Gordon Currie|Ron Brice|Karen Lynn Gorney,Mo Ogrodnik,4.8,92.0,1.1K,
1666,1666,1666,1666,1667,"Next Step, The (1995)",13-Jun-97,,http://us.imdb.com/M/title-exact?Next%20Step%2C%20The%20%281995%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
1667,1667,1667,1667,1668,Wedding Bell Blues (1996),13-Jun-97,,https://www.imdb.com/title/tt0118127/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Three women are apartment mates: one is about to be married, another discovers she is pregnant by her longtime boyfriend, and the third has an endless queue of men in and out of her bedroom. Sudden jiltings lead them to Vegas.",Illeana Douglas|Paulina Porizkova|Julie Warner|John Corbett|Jonathan Penner,Dana Lustig,5.0,102.0,470,
1668,1668,1668,1668,1669,MURDER and murder (1996),20-Jun-97,,https://www.imdb.com/title/tt0116949/,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,"Mildred and Doris are two middle-aged white women, from very different backgrounds, who become lovers and set up house together. Film explores the pleasures and uncertainties of later-life emotional attachment and lesbian identity in a culture that glorifies youth and heterosexual romance.",Joanna Merlin|Kathleen Chalfant|Catherine Kellner|Isa Thomas|Jennie Moreau,Yvonne Rainer,6.8,113.0,53,
1669,1669,1669,1669,1670,Tainted (1998),01-Feb-98,,https://www.imdb.com/title/tt0128690/,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,A sarcastic comedy thriller about a vampire who sets out to infect the blood of a hospital and the twenty-something slackers who set out to stop him. —Robert St. Mary <amiwrong@Hotmail.com>,Jason Brouwer|T.J. Timon|Ronnie Walsh|Greg James|Stacey Murphy,Brian Evans,4.3,108.0,126,
